id,author,year,period_of_year,title,obj_plant,obj_animal,obj_ecosystem,communities_populations,obj_ecosystem_int,obj_landscape,obj_socioecological,obj_soil,obj_interactions,obj_climate,obj_litter,obj_others,exclusives,high_level,high_com,high_ecos,high_landscape,high_socio,object_of_study_anthropic,object_of_study_interaction,plant_seeds,plant_juvenile,plant_adults,plant_not_specified,atlantic_forest,amazon,cerrado,caatinga,pampa
4011,"Prata, S.S. and de Souza Miranda, I. and Alves, S.A.O. and Farias, F.C. and da Silva Jardim, F.C.",2010,2006-2010,Floristic gradient of the northeast paraense secondary forests,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,1,0,0,0
4012,"de Melo, A.C.G. and Durigan, G.",2010,2006-2010,"Fire impact and dynamics of plant community regeneration at the seasonal semideciduous forest edge (GÃ¡lia, SP, Brazil)",1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,NA,0,0,0,1,1,0,0,0,0
4014,"De Melo Ferreira Lopes, R. and FranÃ§a, G.S. and Silva, F.R.G. and Sposito, T.C.S. and Stehmann, J.R.",2009,2006-2010,"Arboreal component structure of a seasonal secondary semidecidual montane forest in the upper doce river, minas gerais, Brazil",1,0,0,1,0,0,0,1,0,0,0,0,2,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4015,"Santos, J.R.D. and Narvaes, I.S. and GraÃ§a, P.M.L.A. and GonÃ§alves, F.G.",2009,2006-2010,"Analysis of ALOS/PALSAR polarimetric signatures and scattering mechanisms of forest types in tapajÃ³s region, Brazil",1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4020,"Zambrano, A.M.A. and Broadbent, E.N. and Schmink, M. and Perz, S.G. and Asner, G.P.",2010,2006-2010,"Deforestation drivers in southwest Amazonia: Comparing smallholder farmers in iÃ±apari, Peru, and Assis Brasil, Brazil",1,0,0,0,0,1,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
4023,"Coelho, M.S. and Fernandes, G.W. and Santos, J.C. and Delabie, J.H.C.",2009,2006-2010,Ants (Hymenoptera: Formicidae) as bioindicators of land restoration in a brazilian atlantic forest fragment,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
2225,"Kass, D.C.L. and Somarriba, E.",1999,1995-2000,Traditional fallows in Latin America,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
4028,"Barrett, K. and Rogan, J. and Eastman, J.R.",2009,2006-2010,A case study of carbon fluxes from land change in the Southwest Brazilian Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4029,"Stouffer, P.C. and Strong, C. and Naka, L.N.",2009,2006-2010,Twenty years of understorey bird extinctions from Amazonian rain forest fragments: Consistent trends and landscape-mediated dynamics,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4033,"Basbaum, M.A. and GuimarÃ£es, R.Z.P. and Porciano, P.P. and Torggler, B.F. and Fernandes, R. and Vieira, E.D.R. and Bonafini, F.L.",2009,2006-2010,Vegetation assess ment in a pipeline influence area: The case study of petrobras ammonia pipeline,1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
4034,"Pinheiro, E.S. and Durigan, G.",2009,2006-2010,"Spatial and temporal dynamics (1962-2006) of Cerrado vegetation types in a protected area, southeastern Brazil",1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,1,0,0,0,1,0,0
4036,"Ferreira Jr., W.G. and Da Silva, A.F. and Meira Neto, J.A.A. and Schaefer, C.E.G.R. and Dias, A.D.S. and IgnÃ¡cio, M. and De Medeiros, M.C.M.P.",2007,2006-2010,"Floristic composition of trees in a seasonal semideciduous forest in ViÃ§Osa, Minas Gerais, and species of greater occurrence in the region",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
4038,"Moreschi, J. and Sampaio, A.C.F.",2008,2006-2010,"Analysis of the forest and succession of the plant conditions to subsidize forest fragments enrichment in the Pioneers' Park, Maringa, ParanÃ¡, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0
4040,"Wadt, L.H.O. and Kainer, K.A. and Staudhammer, C.L. and Serrano, R.O.P.",2008,2006-2010,Sustainable forest use in Brazilian extractive reserves: Natural regeneration of Brazil nut in exploited populations,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,1,0,0,1,0,0,0
4042,"Dos Santos, J.R. and GonÃ§alves, F.G.",2008,2006-2010,Configuration of L-band polarimetric signatures and scattering mechanisms of forest targets in the Brazilian Amazon,1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0,0
4044,"Pereira, T.S. and Da Costa, M.L.M.N. and Moraes, L.F.D. and Luchiari, C.",2008,2006-2010,"Phenology of tree species in the Atlantic Rain Forest from PoÃ§o das Antas Biological Reserve, Rio de Janeiro, Brazil",1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,1,0,0,1,0,0,0,0
4045,"Piacentini, V.D.Q. and Varassin, I.G.",2007,2006-2010,Interaction network and the relationships between bromeliads and hummingbirds in an area of secondary Atlantic rain forest in southern Brazil,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,pollination,0,0,1,0,1,0,0,0,0
4046,"Colonetti, S. and Citadini-Zanette, V. and Martins, R. and dos Santos, R. and Rocha, E. and Jarenkow, J.A.",2009,2006-2010,"Floristic composition and phytosociological structure in a submontane ombrophilous dense forest at SÃ£o Bento river dam, SiderÃ³polis, Santa Catarina State",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4048,"Francez, L.M.B. and Carvalho, J.O.P. and Jardim, F.C.S. and Quanz, B. and Pinheiro, K.A.O.",2009,2006-2010,"Effect of two harvest intensities on the structure of a natural forest in paragominas, parÃ¡",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,0,1,0,0,1,0,0,0
4049,"Bernardi, I.P. and Miranda, J.M.D. and Sponchiado, J. and Grotto, E. and Jacomassa, F.F. and Teixeira, E.M. and Roani, S.H. and Passos, F.C.",2009,2006-2010,"Bats of Frederico Westphalen, Rio Grande do Sul, Brazil (Mammalia: Chiroptera): Richness and shelter use",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
4057,"PÃ¼ttker, T. and Pardini, R. and Meyer-Lucht, Y. and Sommer, S.",2008,2006-2010,"Responses of five small mammal species to micro-scale variations in vegetation structure in secondary Atlantic Forest remnants, Brazil",1,1,0,1,0,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
4060,"Soares, J.J. and Souza, M.H.A.O. and Lima, M.I.S.",2006,2006-2010,"Twenty years of post-fire plant succession in a ""cerrado"", SÃ£o Carlos, SP, Brazil",1,0,0,1,0,0,0,0,0,0,1,0,2,communities,1,0,0,0,NA,NA,1,1,1,0,0,0,1,0,0
4061,"Lopes, K.P. and De Souza, V.C. and De Andrade, L.A. and Dornelas, G.V. and Bruno, R.D.L.A.",2006,2006-2010,"Study of a seed bank in a pure forest population and a ombrophylous secondary forest in Areia Municipal district, PB, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,1,0,0,0,1,0,0,0,0
4062,"Lima, A.J.N. and Teixeira, L.M. and Carneiro, V.M.C. and Dos Santos, J. and Higuchi, N.",2007,2006-2010,"Biomass stock and structural analysis of a secondary forest in Manaus (AM) region, ten years after clear cutting followed by fire",1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,NA,0,0,1,0,0,1,0,0,0
4063,"Jardim, F.C.D.S. and SerrÃ£o, D.R. and Nemer, T.C.",2007,2006-2010,"Effect of diferente gap sizes on the growth and mortality of arboreal species, in Moju-PA",1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,1,0,0,0,1,0,0,0
4066,"BrandÃ£o, C.R.F. and Silva, R.R.",2006,2006-2010,"Synecology of wasmannia auropunctata, an invasive ant species (hymenoptera: Formicidae), continuous and fragmented areas in the brazilian atlantic forest",0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
4070,"Franklin, E. and Santos, E.M.R. and Albuquerque, M.I.C.",2007,2006-2010,Edaphic and arboricolous oribatid mites (Acari; Oribatida) in tropical environments: changes in the distribution of higher level taxonomic groups in the communities of species,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4071,"Pinto, S.I.D.C. and Martins, S.V. and Da Silva, A.G. and De Barros, N.F. and Dias, H.C.T. and Scoss, L.M.",2007,2006-2010,"Structure of the tree-shrub component in two successional stages of semideciduous forest in the mata do paraÃ­so forest reserve, ViÃ§osa, MG, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4072,"Siminski, A. and Fantini, A.C.",2007,2006-2010,"Slash-and-burn agriculture: Use of forest resources and dynamics of rural landscape in Santa Catarina State, Brazil",1,0,0,0,0,1,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,1,0,0,0,0
4073,"Franklin, E. and Santos, E.M.R. and Albuquerque, M.I.C.",2006,2006-2010,"Diversity and distribution of oribatid mites (Acari:Oribatida) in a lowland rain forest in Peru and in several environments of the Brazilians states of Amazonas, RondÃ´nia, Roraima and ParÃ¡",0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4074,"Bonnet, A. and De Queiroz, M.H.",2006,2006-2010,"Vertical stratification of epiphytic bromeliads on different stages of secondary succession of Atlantic Rainforest, in Santa Catarina Island, Santa Catarina, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4075,"Da Silva, G.R. and Da Silva Jr., M.L. and De Melo, V.S.",2006,2006-2010,"Effect of land use and management on chemical properties of a yellow latosol in ParÃ¡ State, Brazil",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4077,"Linzmeier, A.M. and Ribeiro-Costa, C.S. and Marinoni, R.C.",2006,2006-2010,"Alticini (Newman) (Coleoptera, Chrysomelidae, Galerucinae) fauna in different successional stages in an Araucaria Forest of ParanÃ¡, Brazil: Diversity and estimation of species richness",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
4078,"Filardi, F.L.R. and Garcia, F.C.P. and De Carvalho-Okano, R.M.",2007,2006-2010,"Woody species of Papilionoideae (Leguminosae) at the EstaÃ§Ã£o Ambiental de Volta Grande, Minas Gerais, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,0,0,1,0,0
4079,"Carvalho, F.A. and Nascimento, M.T. and Braga, J.M.A.",2007,2006-2010,"Structure and floristic composition of a tree community in a submontane atlantic forest remnant in Rio Bonito, RJ, Brazil (Rio Vermelho Forest)",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4081,"Oliveira, F.F.R. and Nessim, R. and Costa, L.P. and Leite, Y.L.R.",2007,2006-2010,Small mammal ecology in an urban Atlantic forest fragment in southeastern Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
4083,"Schmitt, J.L. and Windisch, P.G.",2007,2006-2010,"Population structure and development of the sporophyte phase of Cyathea delgadii Sternb. (Cyatheaceae, Monilophyta) in Southern Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
4084,"Alves Jr., F.T. and Lins E Silva BrandÃ£o, C.F. and Da Rocha, K.D. and Da Silva, J.T. and Marangon, L.C. and Ferreira, R.L.C.",2007,2006-2010,Diametric and hypsometric structure of the arboreous component in fragments of Atlantic rain forest in Recife-PE,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4085,"Machado, C.G. and Semir, J.",2006,2006-2010,Flowering phenology and floral biology of some ornitophilous Bromeliaceae of an Atlantic Forest area in southeastern Brazil,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,flower visitors,0,0,1,0,1,0,0,0,0
4086,"StÃ¼rmer, S.L. and Klauberg Filho, O. and De Queiroz, M.H. and De MendonÃ§a, M.M.",2006,2006-2010,Occurrence of arbuscular mycorrhizal fungi in soils of early stages of a secondary succession of Atlantic Forest in South Brazil,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
4088,"De Macedo Rodrigues, M.A.C. and Miranda, I.S. and Kato, M.D.S.A.",2007,2006-2010,"Structure of secondary forests after two different systems of land use in the northeastern ParÃ¡ state, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,0,1,0,0,0
4090,"Liebsch, D. and Goldenberg, R. and Marques, M.C.M.",2007,2006-2010,"Floristics and structure of plant communities along a chronoseauence in the Atlantic Rain Forest of ParanÃ¡ State, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4091,"Higuchi, P. and Reis, M.D.G.F. and Dos Reis, G.G. and Pinheiro, A.L. and Da Silva, C.T. and De Oliveira, C.H.R.",2006,2006-2010,"Floristic composition of natural regeneration of tree species in a mountain seasonal semideciduous forest fragment over an eight year period, in viÃ§osa, MG, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,1,0,1,0,0,0,0
4092,"da Rocha, A.E.S. and da Silva, M.F.F.",2005,2001-2005,"Phytosociological, floristic, and ethnobotanical aspects of the palms (Arecaceae) in a secondary forest in the municipality of BraganÃ§a, ParÃ¡ state, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,0,1,0,0,0
4093,"Boeger, M.R.T. and Wisniewski, C. and Reissmann, C.B.",2005,2001-2005,Leaf nutrient content of tree species from three successional stages of tropical rain forest in south Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
4095,"De Paula, A. and da Silva, A.F. and De Marco JÃºnior, P. and dos Santos, F.A.M. and de Souza, A.L.",2004,2001-2005,"Ecological succession of a tree community of semideciduous seasonal forest in ViÃ§osa, Minas Gerais state, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
4099,"Santos, J.R. and Neeff, T. and Dutra, L.V. and Araujo, L.S. and Gama, F.F. and Elmiro, M.A.T.",2004,2001-2005,Tropical forest biomass mapping from dual frequency SAR interferometry (X and P-bands),1,0,1,0,1,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4101,"Becker, F.G. and Irgang, G.V. and Hasenack, H. and Vilella, F.S. and Verani, N.F.",2004,2001-2005,"Land cover and conservation state of a region in the southern limit of the atlantic forest (river maquinÃ© Basin, Rio Grande do Sul, Brazil)",1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
4103,"Poletto, F. and Dos Anjos, L. and Lopes, E.V. and Volpato, G.H. and Serafini, P.P. and Favaro, F.D.L.",2004,2001-2005,"Microhabitat characterization and vulnerability of five woodcreeper (Dendrocolaptidae) species in a forest fragment in northern state of ParanÃ¡, southern Brazil",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
4104,"Antonini, R.D. and Nunes-Freitas, A.F.",2004,2001-2005,"Population structure and spatial distribution of Miconia prasina D.C. (melastomataceae) in an atlantic rainforest area at ilha Grande, RJ, southeastern Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
4108,"Marsden, S. and Whiffin, M. and Sadgrove, L. and GuimarÃ£es Jr., P.R.",2003,2001-2005,Bird community composition and species abundance on two inshore islands in the Atlantic forest region of Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
4109,"De Holanda Cavalcanti, L. and Mobin, M.",2004,2001-2005,"Myxomycetes associated with palm trees at the Sete Cidades National Park, PiauÃ­ State, Brazil",0,0,0,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0
4112,"de Oliveira, E.C.L. and Felfili, J.M.",2005,2001-2005,"Structure and dynamics of natural regeneration in a gallery forest in Federal District, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,0,0,1,0,0
4114,"Lu, D.",2005,2001-2005,Integration of vegetation inventory data and Landsat TM image for vegetation classification in the western Brazilian Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4115,"Tsuchiya, A. and Lisboa, P.B.",2004,2001-2005,"Tree growth and microclimatic mitigation in Mahogany-Black pepper agro-forestry at Parque ecolÃ³gico de Gunma, PA, Brazil",1,0,0,1,0,0,0,0,0,1,0,0,2,communities,1,0,0,0,NA,NA,0,0,0,1,0,1,0,0,0
4116,"Ribas, L.A. and Kageyama, P.Y.",2004,2001-2005,Genetic structure in a population of Trema micrantha (L.) B. for different life stages,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,1,1,1,0,1,0,0,0,0
4119,"Waldschmidt, A.M. and Lopes, L.A. and Marco Jr., P. and Campos, L.A.",2005,2001-2005,"Genetics of Euglossini bees (Hymenoptera) in fragments of the Atlantic Forest in the region of ViÃ§osa, MG",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
4120,"Schmitt, J.L. and Windisch, P.G.",2005,2001-2005,"Ecological aspects of Alsophila setosa Kaulf. (Cyatheaceae, Pteridophyta) in Rio Grande do Sul State, Brazil",1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,herbivory,0,0,0,1,1,0,0,0,0
4122,"Mantovani, M. and Ruschel, A.R. and Puchalski, Ã‚. and Da Silva, J.Z. and Dos Reis, M.S. and Nodari, R.O.",2005,2001-2005,Diversity of species and successional structure of a secondary formation in an Atlantic rain forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
4123,"Da Silva Jr., W.M. and Martins, S.V. and Silva, A.F.D. and De JÃºnior, P.M.",2004,2001-2005,"Natural regeneration of trees and shrubs species in two sites of a tropical semideciduous forest, ViÃ§osa, MG, Brazil",1,0,0,1,0,0,0,1,0,0,0,0,2,communities,1,0,0,0,,NA,0,1,1,0,1,0,0,0,0
4124,"De Miranda, E.M. and De Sousa, J.A. and Pereira, R.A.",2003,2001-2005,"Characterization and evaluation of native populations of cat's claw (Uncaria tomentosa and U. guianensis) in the valley of JuruÃ¡ River, Acre, Brazil",1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
4125,"Salas, W.A. and Ducey, M.J. and Rignot, E. and Skole, D.",2002,2001-2005,Assessment of JERS-1 SAR for monitoring secondary vegetation in Amazonia: I. Spatial and temporal variability in backscatter across a chrono-sequence of secondary vegetation stands in Rondonia,1,0,1,0,1,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4126,"Lopes, W.P. and da Silva, A.F. and de Souza, A.L. and Meira Neto, J.A.A.",2002,2001-2005,"Phytosociological structure of a stand of arboreal vegetation in Rio Doce state Park - Minas Gerais, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
4127,"Tsayem Demaze, M. and Polidori, L. and Fotsing, J.-M.",2001,2001-2005,Multi-scale and multi-sensor characterization of tropical Amazonian deforestation,1,0,0,0,0,1,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
4128,"De Luca, A.S. and Vasconcelos, H.L. and Barrett, T.V.",2003,2001-2005,Distribution of sandflies (Diptera: Phlebotominae) in forest remnants and adjacent matrix habitats in Brazilian Amazonia,0,1,0,NA,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4129,"Gomes, E.P. and Mantovani, W. and Kageyama, P.Y.",2003,2001-2005,Mortality and recruitment of trees in a secondary montane rain forest in southeastern Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4130,"De SÃ¡, C.F.C.",2002,2001-2005,"Regeneration of a section of restinga forest in the JacarepiÃ¡ State Ecological Reserve, Saquarema, State of Rio de Janeiro: II - Shrub strata",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,1,0,0,0,0
4133,"Sommer, R. and SÃ¡, T.D.D.A. and Vielhauer, K. and AraÃºjo, A.C.D. and FÃ¶lster, H. and Vlek, P.L.G.",2002,2001-2005,Transpiration and canopy conductance of secondary vegetation in the eastern Amazon,1,0,0,1,0,0,0,0,0,1,0,0,2,communities,1,0,0,0,,NA,0,0,0,1,0,1,0,0,0
4134,"Mineiro, J.L.C. and Moraes, G.J.",2001,2001-2005,"Edaphic gamasida (Arachnida: Acari) at Piracicaba, State of SÃ£o Paulo",0,1,0,NA,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,1,0,0
4135,"Stranghetti, V. and Ituralde, R.B. and Gimenez, L.R. and Almella, D.",2003,2001-2005,"Flora survey of SÃ£o Pedro's farm forest fragment in Potirendaba municipality, State of SÃ£o Paulo",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
4136,"Pizo, M.A. and Silva, W.R. and Galetti, M. and Laps, R.",2002,2001-2005,Frugivory in cotingas of the Atlantic Forest of southeast Brazil,1,0,0,0,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,frugivory,1,0,0,0,1,0,0,0,0
4137,"Salas, W.A. and Ducey, M.J. and Rignot, E. and Skole, D.",2002,2001-2005,"Assessment of JERS-1 SAR for monitoring secondary vegetation in Amazonia: II. Spatial, temporal, and radiometric considerations for operational monitoring",1,0,1,0,1,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4138,"Vieira, M.G.L. and Do Couto, H.T.Z.",2001,2001-2005,"Plot and sample sizes for Atlantic forest survey in the Carlos Botelho State Park, SP, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,1,0,1,0,0,0,0
4140,"Perz, S.G.",2002,2001-2005,Household demography and land use allocation among small farms in the Brazilian Amazon,1,0,0,0,0,1,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
4141,"Vieira, C.M. and De Pessoa, S.V.A.",2001,2001-2005,"Structure and floristic composition of the herbaceous-subarbustive stratum of an abandoned pasture at PoÃ§o das Antas Biological Reserve, Silva Jardim Municipality, RJ",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,0,0,1,1,0,0,0,0
4142,"Alho, C.J.R. and Schneider, M. and Vasconcellos, L.A.",2002,2001-2005,Degree of threat to the biological diversity in the Ilha Grande State Park (RJ) and guidelines for conservation,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,1,0,0,0,0
4143,"Mineiro, J.L.D.C. and De Moraes, G.J.",2002,2001-2005,"Edaphic Actinedida e Acaridida (Arachnida: Acari) from Piracicaba, State of SÃ£o Paulo, Brazil",0,1,0,NA,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
4149,"Lehmann, J. and Muraoka, T. and Zech, W.",2001,2001-2005,"Root activity patterns in an Amazonian agroforest with fruit trees determined by 32P, 33P and 15N applications",0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,1,0,0,0
4150,"da Costa. Freitas, Corina and Sant'Anna, Sidnei Joao Siqueira and Daleles Renno, Camilo",1999,1996-2000,Use of JERS-1 and RADARSAT images for land use classification in the Amazon region,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
4151,"Woomer, P.L. and Palm, C.A.",1998,1996-2000,An approach to estimating system carbon stocks in tropical forests and associated land uses,1,0,1,0,1,1,0,0,0,0,1,0,4,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
